Fecha,Ciudad,Campaña,Categoría,Producto,Talla,Color,Unidades_Vendidas,Precio_Unitario,Ingresos,Devolución
2025-01-22,Bilbao,Rebajas,Sportwear,Camisetas,M,Negro,2,30,60,Sí
2025-01-24,Pamplona,Rebajas,Calzado,Botas,40,Negro,3,110,330,No
2025-01-11,Donostia,Rebajas,Chaquetas,Plumífero,M,Azul,2,150,300,Sí
2025-01-12,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,42,Negro,1,130,130,No
2025-01-19,Bilbao,Rebajas,Jerseys,Forro Polar,L,Azul,5,80,400,Sí
2025-01-21,Vitoria,Publicidad,Chaquetas,Anorak,38,Verde,4,120,480,Sí
2025-01-28,Bilbao,Rebajas,Jerseys,Forro Polar,M,Gris,5,80,400,No
2025-01-21,Vitoria,Rebajas,Chaquetas,Plumífero,42,Verde,3,150,450,No
2025-01-15,Pamplona,Publicidad,Calzado,Zapatillas,S,Azul,3,75,225,Sí
2025-01-17,Bilbao,Rebajas,Chaquetas,Plumífero,L,Gris,2,150,300,No
2025-01-21,Vitoria,Rebajas,Calzado,Zapatillas,38,Negro,1,75,75,Sí
2025-01-13,Vitoria,Publicidad,Jerseys,Forro Polar,M,Rojo,1,80,80,Sí
2025-01-10,Vitoria,Publicidad,Pantalones,Montaña,XL,Azul,1,90,90,No
2025-01-28,Pamplona,Rebajas,Pantalones,Chándal,S,Negro,4,60,240,Sí
2025-01-11,Vitoria,Rebajas,Jerseys,Forro Polar,44,Azul,5,80,400,Sí
2025-01-17,Donostia,Rebajas,Chaquetas,Plumífero,40,Blanco,2,150,300,Sí
2025-01-01,Bilbao,Rebajas,Jerseys,Forro Polar,40,Blanco,3,80,240,No
2025-01-20,Bilbao,Publicidad,Calzado,Botas,42,Azul,1,110,110,Sí
2025-01-09,Vitoria,Publicidad,Calzado,Botas,L,Blanco,4,110,440,No
2025-01-03,Bilbao,Publicidad,Sportwear,Mallas,42,Rojo,1,45,45,Sí
2025-01-11,Pamplona,Rebajas,Sportwear,Camisetas,40,Blanco,5,30,150,Sí
2025-01-06,Donostia,Publicidad,Jerseys,Forro Polar,L,Rojo,4,80,320,Sí
2025-01-05,Vitoria,Rebajas,Jerseys,Forro Polar,42,Rojo,2,80,160,Sí
2025-01-03,Pamplona,Rebajas,Calzado,Botas,M,Gris,1,110,110,Sí
2025-01-08,Pamplona,Rebajas,Sportwear,Térmica,S,Gris,4,55,220,No
2025-01-27,Bilbao,Rebajas,Chaquetas,Anorak,44,Rojo,5,120,600,No
2025-01-24,Donostia,Publicidad,Sportwear,Mallas,42,Azul,4,45,180,No
2025-01-08,Vitoria,Rebajas,Pantalones,Montaña,L,Rojo,2,90,180,No
2025-01-12,Pamplona,Rebajas,Chaquetas,Plumífero,M,Negro,3,150,450,Sí
2025-01-12,Donostia,Rebajas,Calzado,Botas,38,Gris,2,110,220,No
2025-01-18,Pamplona,Rebajas,Pantalones,Chándal,L,Azul,3,60,180,Sí
2025-01-22,Pamplona,Publicidad,Sportwear,Mallas,L,Gris,1,45,45,No
2025-01-01,Pamplona,Rebajas,Sportwear,Mallas,L,Verde,5,45,225,Sí
2025-01-26,Bilbao,Rebajas,Chaquetas,Anorak,44,Verde,4,120,480,Sí
2025-01-03,Vitoria,Publicidad,Pantalones,Chándal,L,Verde,5,60,300,No
2025-01-14,Donostia,Publicidad,Pantalones,Chándal,42,Blanco,2,60,120,No
2025-01-07,Pamplona,Rebajas,Chaquetas,Plumífero,40,Rojo,5,150,750,No
2025-01-10,Bilbao,Rebajas,Sportwear,Camisetas,40,Gris,3,30,90,Sí
2025-01-08,Vitoria,Rebajas,Sportwear,Mallas,S,Rojo,1,45,45,Sí
2025-01-16,Vitoria,Publicidad,Calzado,Botas,44,Azul,2,110,220,Sí
2025-01-24,Donostia,Rebajas,Calzado,Sandalias,S,Azul,4,40,160,Sí
2025-01-02,Pamplona,Publicidad,Calzado,Botas,M,Blanco,2,110,220,Sí
2025-01-06,Pamplona,Rebajas,Pantalones,Chándal,42,Gris,1,60,60,No
2025-01-19,Pamplona,Publicidad,Calzado,Zapatillas,S,Azul,4,75,300,Sí
2025-01-23,Vitoria,Publicidad,Chaquetas,Anorak,S,Negro,3,120,360,Sí
2025-01-02,Vitoria,Rebajas,Sportwear,Camisetas,XL,Rojo,4,30,120,Sí
2025-01-08,Donostia,Publicidad,Chaquetas,Anorak,M,Azul,3,120,360,Sí
2025-01-08,Bilbao,Rebajas,Jerseys,Forro Polar,S,Negro,5,80,400,No
2025-01-01,Vitoria,Publicidad,Chaquetas,Plumífero,S,Gris,2,150,300,Sí
2025-01-25,Pamplona,Rebajas,Pantalones,Montaña,40,Verde,2,90,180,No
2025-01-27,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,42,Verde,3,130,390,No
2025-01-08,Pamplona,Rebajas,Calzado,Botas,S,Gris,5,110,550,Sí
2025-01-03,Pamplona,Rebajas,Sportwear,Mallas,44,Blanco,1,45,45,Sí
2025-01-11,Vitoria,Rebajas,Sportwear,Camisetas,M,Azul,4,30,120,No
2025-01-17,Donostia,Rebajas,Sportwear,Mallas,S,Blanco,4,45,180,Sí
2025-01-17,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,S,Negro,5,130,650,Sí
2025-01-13,Vitoria,Publicidad,Pantalones,Montaña,38,Blanco,3,90,270,Sí
2025-01-03,Donostia,Publicidad,Sportwear,Térmica,XL,Blanco,2,55,110,No
2025-01-19,Donostia,Rebajas,Sportwear,Mallas,XL,Rojo,2,45,90,No
2025-01-04,Donostia,Rebajas,Jerseys,Forro Polar,XL,Azul,4,80,320,Sí
2025-01-14,Bilbao,Rebajas,Jerseys,Forro Polar,42,Gris,1,80,80,Sí
2025-01-21,Bilbao,Publicidad,Sportwear,Mallas,42,Rojo,3,45,135,Sí
2025-01-26,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,44,Rojo,4,130,520,Sí
2025-01-05,Bilbao,Rebajas,Calzado,Botas,44,Negro,5,110,550,Sí
2025-01-27,Vitoria,Rebajas,Chaquetas,Anorak,XL,Blanco,2,120,240,Sí
2025-01-02,Donostia,Rebajas,Sportwear,Térmica,40,Gris,3,55,165,Sí
2025-01-27,Vitoria,Rebajas,Pantalones,Chándal,44,Gris,5,60,300,No
2025-01-06,Vitoria,Rebajas,Pantalones,Chándal,M,Negro,5,60,300,Sí
2025-01-23,Donostia,Rebajas,Pantalones,Chándal,38,Rojo,5,60,300,Sí
2025-01-02,Bilbao,Publicidad,Sportwear,Térmica,L,Verde,2,55,110,Sí
2025-01-21,Bilbao,Publicidad,Chaquetas,Plumífero,XL,Negro,5,150,750,Sí
2025-01-18,Donostia,Rebajas,Sportwear,Térmica,M,Gris,2,55,110,Sí
2025-01-19,Pamplona,Rebajas,Jerseys,Forro Polar,44,Azul,5,80,400,Sí
2025-01-19,Donostia,Publicidad,Chaquetas,Plumífero,38,Gris,2,150,300,No
2025-01-14,Vitoria,Publicidad,Chaquetas,Plumífero,L,Gris,1,150,150,Sí
2025-01-20,Bilbao,Rebajas,Jerseys,Forro Polar,L,Rojo,4,80,320,No
2025-01-01,Pamplona,Rebajas,Calzado,Botas,38,Rojo,3,110,330,Sí
2025-01-02,Bilbao,Rebajas,Pantalones,Montaña,42,Blanco,3,90,270,Sí
2025-01-26,Donostia,Publicidad,Pantalones,Chándal,38,Negro,3,60,180,No
2025-01-25,Vitoria,Rebajas,Calzado,Zapatillas,38,Rojo,2,75,150,Sí
2025-01-28,Pamplona,Rebajas,Calzado,Zapatillas,38,Negro,3,75,225,No
2025-01-23,Donostia,Publicidad,Sportwear,Mallas,M,Negro,3,45,135,Sí
2025-01-16,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,XL,Azul,5,130,650,No
2025-01-20,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,44,Azul,3,130,390,Sí
2025-01-08,Donostia,Publicidad,Calzado,Zapatillas,S,Rojo,1,75,75,No
2025-01-01,Vitoria,Rebajas,Sportwear,Camisetas,44,Gris,4,30,120,No
2025-01-23,Pamplona,Rebajas,Chaquetas,Anorak,44,Blanco,1,120,120,No
2025-01-27,Vitoria,Rebajas,Sportwear,Térmica,XL,Negro,5,55,275,Sí
2025-01-09,Bilbao,Publicidad,Pantalones,Montaña,38,Verde,5,90,450,No
2025-01-25,Pamplona,Rebajas,Sportwear,Mallas,44,Negro,2,45,90,No
2025-01-01,Donostia,Publicidad,Pantalones,Montaña,L,Verde,3,90,270,Sí
2025-01-12,Donostia,Publicidad,Chaquetas,Anorak,XL,Rojo,3,120,360,No
2025-01-10,Donostia,Publicidad,Jerseys,Forro Polar,L,Blanco,5,80,400,No
2025-01-18,Pamplona,Rebajas,Calzado,Botas,38,Blanco,4,110,440,Sí
2025-01-01,Vitoria,Rebajas,Sportwear,Camisetas,38,Azul,3,30,90,Sí
2025-01-21,Vitoria,Rebajas,Jerseys,Forro Polar,S,Negro,3,80,240,Sí
2025-01-25,Vitoria,Publicidad,Calzado,Sandalias,L,Blanco,3,40,120,No
2025-01-01,Vitoria,Rebajas,Pantalones,Chándal,40,Azul,4,60,240,Sí
2025-01-13,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,M,Gris,4,130,520,Sí
2025-01-19,Bilbao,Publicidad,Pantalones,Chándal,M,Gris,2,60,120,Sí
2025-01-04,Pamplona,Rebajas,Sportwear,Térmica,L,Gris,1,55,55,Sí
2025-01-15,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,40,Negro,2,130,260,No
2025-01-03,Pamplona,Rebajas,Pantalones,Chándal,XL,Negro,2,60,120,No
2025-01-28,Bilbao,Publicidad,Calzado,Zapatillas,S,Rojo,5,75,375,No
2025-01-27,Donostia,Rebajas,Pantalones,Chándal,M,Blanco,2,60,120,No
2025-01-06,Bilbao,Publicidad,Pantalones,Montaña,XL,Negro,4,90,360,No
2025-01-17,Donostia,Rebajas,Chaquetas,Anorak,M,Rojo,4,120,480,No
2025-01-01,Bilbao,Publicidad,Sportwear,Mallas,M,Verde,5,45,225,Sí
2025-01-03,Donostia,Publicidad,Chaquetas,Plumífero,42,Blanco,2,150,300,No
2025-01-05,Bilbao,Rebajas,Pantalones,Montaña,XL,Azul,2,90,180,No
2025-01-28,Donostia,Rebajas,Chaquetas,Plumífero,S,Verde,4,150,600,No
2025-01-16,Pamplona,Rebajas,Sportwear,Térmica,L,Azul,5,55,275,No
2025-01-07,Bilbao,Rebajas,Calzado,Zapatillas,XL,Blanco,1,75,75,No
2025-01-27,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,38,Verde,3,130,390,No
2025-01-11,Vitoria,Publicidad,Pantalones,Chándal,42,Verde,1,60,60,No
2025-01-18,Vitoria,Rebajas,Chaquetas,Plumífero,40,Gris,2,150,300,No
2025-01-05,Donostia,Publicidad,Jerseys,Chaqueta de Lana,XL,Rojo,5,130,650,No
2025-01-05,Donostia,Rebajas,Calzado,Botas,44,Negro,1,110,110,No
2025-01-23,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,38,Verde,4,130,520,No
2025-01-11,Vitoria,Rebajas,Sportwear,Mallas,M,Rojo,5,45,225,Sí
2025-01-08,Donostia,Rebajas,Chaquetas,Anorak,XL,Verde,3,120,360,Sí
2025-01-26,Pamplona,Publicidad,Chaquetas,Anorak,L,Verde,5,120,600,Sí
2025-01-15,Vitoria,Publicidad,Chaquetas,Anorak,44,Negro,3,120,360,No
2025-01-28,Donostia,Publicidad,Calzado,Botas,38,Azul,1,110,110,Sí
2025-01-07,Donostia,Publicidad,Chaquetas,Plumífero,L,Rojo,1,150,150,No
2025-01-13,Pamplona,Rebajas,Pantalones,Montaña,S,Gris,3,90,270,Sí
2025-01-14,Donostia,Publicidad,Calzado,Sandalias,42,Gris,1,40,40,Sí
2025-01-27,Bilbao,Publicidad,Sportwear,Térmica,XL,Rojo,5,55,275,No
2025-01-01,Donostia,Rebajas,Chaquetas,Anorak,XL,Gris,3,120,360,Sí
2025-01-17,Donostia,Rebajas,Pantalones,Montaña,M,Azul,2,90,180,No
2025-01-01,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,S,Azul,2,130,260,No
2025-01-20,Donostia,Publicidad,Sportwear,Mallas,L,Azul,1,45,45,No
2025-01-11,Vitoria,Publicidad,Calzado,Botas,42,Azul,2,110,220,Sí
2025-01-21,Pamplona,Rebajas,Calzado,Botas,40,Blanco,1,110,110,Sí
2025-01-20,Bilbao,Publicidad,Calzado,Botas,38,Negro,3,110,330,Sí
2025-01-13,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,M,Negro,2,130,260,Sí
2025-01-10,Vitoria,Rebajas,Calzado,Sandalias,44,Negro,5,40,200,No
2025-01-13,Donostia,Publicidad,Sportwear,Térmica,40,Rojo,3,55,165,Sí
2025-01-18,Vitoria,Rebajas,Calzado,Sandalias,40,Blanco,1,40,40,Sí
2025-01-12,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,S,Verde,3,130,390,No
2025-01-25,Bilbao,Rebajas,Calzado,Zapatillas,40,Azul,1,75,75,No
2025-01-07,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,38,Negro,5,130,650,Sí
2025-01-15,Pamplona,Rebajas,Chaquetas,Anorak,44,Azul,2,120,240,No
2025-01-04,Donostia,Publicidad,Jerseys,Forro Polar,S,Negro,4,80,320,Sí
2025-01-10,Pamplona,Publicidad,Sportwear,Camisetas,M,Verde,5,30,150,No
2025-01-01,Donostia,Rebajas,Chaquetas,Anorak,S,Rojo,1,120,120,Sí
2025-01-09,Donostia,Rebajas,Chaquetas,Plumífero,L,Azul,5,150,750,Sí
2025-01-26,Donostia,Rebajas,Sportwear,Mallas,40,Verde,3,45,135,Sí
2025-01-16,Vitoria,Publicidad,Calzado,Botas,L,Negro,1,110,110,No
2025-01-19,Bilbao,Publicidad,Sportwear,Mallas,38,Negro,4,45,180,Sí
2025-01-15,Bilbao,Publicidad,Calzado,Botas,42,Azul,1,110,110,Sí
2025-01-03,Pamplona,Publicidad,Sportwear,Térmica,42,Verde,5,55,275,No
2025-01-01,Vitoria,Publicidad,Sportwear,Camisetas,42,Negro,2,30,60,Sí
2025-01-27,Bilbao,Rebajas,Jerseys,Forro Polar,40,Gris,3,80,240,Sí
2025-01-02,Vitoria,Publicidad,Pantalones,Montaña,42,Rojo,3,90,270,Sí
2025-01-10,Donostia,Publicidad,Sportwear,Térmica,40,Azul,2,55,110,Sí
2025-01-14,Bilbao,Rebajas,Sportwear,Mallas,40,Gris,5,45,225,Sí
2025-01-04,Donostia,Rebajas,Chaquetas,Anorak,40,Negro,2,120,240,No
2025-01-25,Vitoria,Rebajas,Sportwear,Mallas,L,Negro,2,45,90,No
2025-01-07,Bilbao,Rebajas,Jerseys,Forro Polar,XL,Rojo,4,80,320,Sí
2025-01-19,Bilbao,Rebajas,Calzado,Botas,42,Azul,5,110,550,Sí
2025-01-05,Vitoria,Publicidad,Calzado,Botas,XL,Negro,5,110,550,No
2025-01-23,Bilbao,Rebajas,Sportwear,Camisetas,38,Gris,2,30,60,No
2025-01-11,Bilbao,Rebajas,Calzado,Botas,42,Azul,1,110,110,No
2025-01-04,Donostia,Publicidad,Calzado,Botas,XL,Azul,4,110,440,No
2025-01-27,Pamplona,Publicidad,Calzado,Botas,38,Azul,4,110,440,Sí
2025-01-25,Pamplona,Rebajas,Jerseys,Forro Polar,L,Gris,4,80,320,Sí
2025-01-11,Bilbao,Publicidad,Calzado,Sandalias,38,Azul,2,40,80,Sí
2025-01-14,Vitoria,Publicidad,Sportwear,Mallas,XL,Gris,2,45,90,No
2025-01-20,Pamplona,Rebajas,Pantalones,Montaña,S,Rojo,3,90,270,No
2025-01-06,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,XL,Negro,4,130,520,No
2025-01-19,Vitoria,Rebajas,Sportwear,Térmica,S,Rojo,1,55,55,Sí
2025-01-09,Pamplona,Publicidad,Jerseys,Forro Polar,L,Verde,1,80,80,No
2025-01-28,Bilbao,Publicidad,Calzado,Zapatillas,44,Blanco,5,75,375,Sí
2025-01-18,Donostia,Rebajas,Pantalones,Montaña,38,Gris,5,90,450,No
2025-01-25,Vitoria,Rebajas,Calzado,Sandalias,42,Azul,5,40,200,Sí
2025-01-24,Donostia,Rebajas,Sportwear,Camisetas,S,Azul,1,30,30,Sí
2025-01-23,Vitoria,Publicidad,Pantalones,Chándal,38,Blanco,3,60,180,Sí
2025-01-16,Vitoria,Rebajas,Calzado,Botas,38,Gris,4,110,440,No
2025-01-02,Bilbao,Publicidad,Sportwear,Térmica,L,Negro,3,55,165,No
2025-01-20,Donostia,Rebajas,Calzado,Sandalias,40,Negro,5,40,200,No
2025-01-28,Bilbao,Rebajas,Chaquetas,Anorak,42,Negro,1,120,120,No
2025-01-26,Vitoria,Publicidad,Sportwear,Mallas,42,Gris,3,45,135,Sí
2025-01-08,Pamplona,Rebajas,Jerseys,Forro Polar,S,Azul,3,80,240,Sí
2025-01-12,Bilbao,Rebajas,Chaquetas,Anorak,M,Blanco,4,120,480,Sí
2025-01-06,Vitoria,Rebajas,Jerseys,Chaqueta de Lana,38,Rojo,1,130,130,Sí
2025-01-16,Pamplona,Rebajas,Calzado,Botas,M,Negro,4,110,440,Sí
2025-01-08,Vitoria,Publicidad,Sportwear,Mallas,S,Rojo,5,45,225,No
2025-01-21,Pamplona,Publicidad,Pantalones,Chándal,L,Rojo,5,60,300,No
2025-01-18,Pamplona,Publicidad,Jerseys,Forro Polar,42,Azul,3,80,240,Sí
2025-01-16,Pamplona,Rebajas,Sportwear,Camisetas,M,Azul,5,30,150,No
2025-01-09,Bilbao,Publicidad,Sportwear,Térmica,M,Rojo,1,55,55,No
2025-01-01,Bilbao,Rebajas,Calzado,Botas,XL,Azul,2,110,220,Sí
2025-01-19,Pamplona,Publicidad,Sportwear,Mallas,38,Blanco,1,45,45,No
2025-01-10,Donostia,Rebajas,Sportwear,Camisetas,L,Blanco,2,30,60,Sí
2025-01-11,Donostia,Publicidad,Sportwear,Térmica,L,Blanco,1,55,55,No
2025-01-23,Bilbao,Rebajas,Sportwear,Térmica,S,Gris,2,55,110,Sí
2025-01-28,Vitoria,Rebajas,Sportwear,Mallas,40,Rojo,1,45,45,Sí
2025-01-05,Pamplona,Rebajas,Jerseys,Chaqueta de Lana,S,Blanco,1,130,130,No
2025-01-28,Donostia,Publicidad,Sportwear,Camisetas,40,Blanco,1,30,30,No
2025-01-05,Pamplona,Publicidad,Chaquetas,Plumífero,44,Negro,2,150,300,Sí
2025-01-25,Pamplona,Rebajas,Calzado,Zapatillas,40,Verde,2,75,150,No
2025-01-13,Vitoria,Rebajas,Calzado,Zapatillas,38,Gris,4,75,300,Sí
2025-01-26,Pamplona,Publicidad,Calzado,Zapatillas,L,Azul,5,75,375,Sí
2025-01-16,Vitoria,Publicidad,Jerseys,Forro Polar,40,Gris,1,80,80,No
2025-01-16,Donostia,Publicidad,Sportwear,Térmica,M,Negro,3,55,165,No
2025-01-18,Vitoria,Publicidad,Jerseys,Forro Polar,38,Negro,3,80,240,No
2025-01-20,Vitoria,Publicidad,Sportwear,Mallas,42,Rojo,1,45,45,Sí
2025-01-20,Donostia,Publicidad,Calzado,Sandalias,M,Blanco,5,40,200,No
2025-01-16,Donostia,Rebajas,Calzado,Botas,S,Negro,4,110,440,Sí
2025-01-15,Vitoria,Publicidad,Pantalones,Montaña,44,Verde,4,90,360,Sí
2025-01-01,Pamplona,Rebajas,Chaquetas,Plumífero,38,Blanco,1,150,150,Sí
2025-01-11,Bilbao,Rebajas,Calzado,Zapatillas,XL,Gris,2,75,150,No
2025-01-14,Pamplona,Rebajas,Pantalones,Chándal,42,Azul,4,60,240,No
2025-01-28,Vitoria,Rebajas,Chaquetas,Plumífero,M,Blanco,4,150,600,Sí
2025-01-18,Bilbao,Publicidad,Sportwear,Mallas,S,Rojo,1,45,45,Sí
2025-01-24,Vitoria,Rebajas,Chaquetas,Plumífero,42,Gris,4,150,600,Sí
2025-01-16,Vitoria,Publicidad,Calzado,Zapatillas,38,Verde,3,75,225,No
2025-01-03,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,42,Rojo,1,130,130,Sí
2025-01-09,Bilbao,Rebajas,Calzado,Sandalias,L,Negro,4,40,160,Sí
2025-01-10,Donostia,Publicidad,Jerseys,Chaqueta de Lana,L,Gris,3,130,390,Sí
2025-01-04,Vitoria,Publicidad,Chaquetas,Anorak,XL,Gris,5,120,600,No
2025-01-14,Bilbao,Publicidad,Chaquetas,Anorak,38,Rojo,4,120,480,No
2025-01-28,Vitoria,Publicidad,Pantalones,Montaña,40,Gris,2,90,180,Sí
2025-01-18,Vitoria,Publicidad,Calzado,Zapatillas,44,Negro,4,75,300,Sí
2025-01-18,Bilbao,Rebajas,Sportwear,Térmica,38,Azul,2,55,110,No
2025-01-09,Bilbao,Rebajas,Sportwear,Térmica,XL,Negro,4,55,220,Sí
2025-01-06,Donostia,Publicidad,Jerseys,Chaqueta de Lana,M,Blanco,2,130,260,No
2025-01-03,Vitoria,Rebajas,Pantalones,Montaña,40,Verde,2,90,180,Sí
2025-01-02,Vitoria,Rebajas,Calzado,Zapatillas,40,Blanco,1,75,75,No
2025-01-17,Bilbao,Publicidad,Pantalones,Montaña,42,Blanco,1,90,90,No
2025-01-13,Pamplona,Rebajas,Chaquetas,Anorak,M,Negro,5,120,600,Sí
2025-01-01,Bilbao,Rebajas,Chaquetas,Plumífero,38,Azul,4,150,600,Sí
2025-01-02,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,M,Gris,4,130,520,No
2025-01-21,Pamplona,Rebajas,Sportwear,Térmica,42,Verde,3,55,165,No
2025-01-15,Bilbao,Rebajas,Pantalones,Chándal,M,Rojo,5,60,300,No
2025-01-11,Bilbao,Rebajas,Pantalones,Chándal,44,Blanco,5,60,300,Sí
2025-01-01,Pamplona,Publicidad,Chaquetas,Plumífero,S,Azul,4,150,600,No
2025-01-15,Bilbao,Publicidad,Calzado,Sandalias,S,Negro,3,40,120,No
2025-01-28,Donostia,Publicidad,Calzado,Zapatillas,XL,Negro,2,75,150,No
2025-01-28,Donostia,Publicidad,Jerseys,Forro Polar,S,Gris,3,80,240,No
2025-01-21,Pamplona,Rebajas,Calzado,Zapatillas,40,Blanco,5,75,375,No
2025-01-11,Bilbao,Rebajas,Calzado,Sandalias,38,Blanco,3,40,120,No
2025-01-27,Donostia,Rebajas,Calzado,Botas,L,Azul,3,110,330,Sí
2025-01-18,Donostia,Rebajas,Calzado,Sandalias,38,Gris,4,40,160,No
2025-01-12,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,42,Rojo,2,130,260,No
2025-01-10,Donostia,Rebajas,Calzado,Botas,XL,Gris,4,110,440,No
2025-01-08,Pamplona,Rebajas,Sportwear,Camisetas,XL,Azul,1,30,30,No
2025-01-04,Vitoria,Rebajas,Calzado,Botas,44,Verde,5,110,550,Sí
2025-01-02,Donostia,Rebajas,Chaquetas,Plumífero,S,Azul,4,150,600,No
2025-01-11,Donostia,Rebajas,Calzado,Sandalias,40,Rojo,2,40,80,No
2025-01-10,Pamplona,Rebajas,Calzado,Sandalias,L,Negro,3,40,120,Sí
2025-01-13,Bilbao,Publicidad,Calzado,Zapatillas,44,Gris,2,75,150,Sí
2025-01-16,Donostia,Publicidad,Calzado,Sandalias,XL,Negro,4,40,160,No
2025-01-28,Bilbao,Rebajas,Sportwear,Camisetas,S,Gris,1,30,30,No
2025-01-03,Bilbao,Rebajas,Pantalones,Montaña,42,Rojo,5,90,450,Sí
2025-01-04,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,M,Negro,5,130,650,Sí
2025-01-02,Donostia,Publicidad,Sportwear,Mallas,42,Rojo,4,45,180,Sí
2025-01-28,Donostia,Publicidad,Calzado,Sandalias,L,Blanco,1,40,40,Sí
2025-01-10,Pamplona,Publicidad,Sportwear,Térmica,S,Negro,5,55,275,Sí
2025-01-11,Pamplona,Publicidad,Chaquetas,Anorak,S,Azul,2,120,240,No
2025-01-05,Bilbao,Rebajas,Chaquetas,Anorak,42,Gris,4,120,480,Sí
2025-01-08,Vitoria,Rebajas,Chaquetas,Anorak,44,Blanco,3,120,360,Sí
2025-01-02,Donostia,Rebajas,Jerseys,Chaqueta de Lana,XL,Gris,5,130,650,No
2025-01-01,Bilbao,Publicidad,Sportwear,Camisetas,XL,Gris,3,30,90,Sí
2025-01-24,Pamplona,Rebajas,Sportwear,Mallas,42,Gris,1,45,45,Sí
2025-01-23,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,XL,Negro,4,130,520,No
2025-01-13,Pamplona,Rebajas,Chaquetas,Anorak,M,Verde,4,120,480,No
2025-01-07,Bilbao,Publicidad,Chaquetas,Anorak,L,Rojo,5,120,600,No
2025-01-17,Bilbao,Rebajas,Pantalones,Montaña,40,Negro,4,90,360,Sí
2025-01-11,Pamplona,Rebajas,Sportwear,Mallas,S,Gris,3,45,135,No
2025-01-28,Pamplona,Rebajas,Jerseys,Forro Polar,M,Gris,1,80,80,Sí
2025-01-02,Pamplona,Rebajas,Calzado,Sandalias,M,Rojo,1,40,40,Sí
2025-01-19,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,S,Negro,4,130,520,No
2025-01-21,Vitoria,Rebajas,Calzado,Zapatillas,M,Azul,5,75,375,No
2025-01-20,Donostia,Rebajas,Pantalones,Montaña,38,Verde,3,90,270,Sí
2025-01-03,Donostia,Publicidad,Calzado,Sandalias,M,Blanco,5,40,200,No
2025-01-28,Bilbao,Publicidad,Pantalones,Montaña,M,Rojo,4,90,360,Sí
2025-01-14,Pamplona,Publicidad,Jerseys,Forro Polar,44,Gris,2,80,160,No
2025-01-13,Vitoria,Publicidad,Sportwear,Térmica,XL,Rojo,5,55,275,No
2025-01-21,Vitoria,Rebajas,Calzado,Sandalias,XL,Gris,3,40,120,Sí
2025-01-24,Pamplona,Rebajas,Sportwear,Camisetas,40,Azul,2,30,60,No
2025-01-14,Pamplona,Publicidad,Pantalones,Chándal,M,Blanco,4,60,240,Sí
2025-01-04,Pamplona,Rebajas,Chaquetas,Plumífero,42,Negro,2,150,300,No
2025-01-24,Donostia,Rebajas,Calzado,Botas,L,Gris,5,110,550,Sí
2025-01-12,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,XL,Verde,4,130,520,No
2025-01-05,Vitoria,Publicidad,Jerseys,Forro Polar,42,Rojo,2,80,160,Sí
2025-01-28,Bilbao,Rebajas,Calzado,Zapatillas,L,Blanco,5,75,375,Sí
2025-01-10,Bilbao,Rebajas,Pantalones,Chándal,44,Rojo,5,60,300,Sí
2025-01-22,Bilbao,Publicidad,Calzado,Zapatillas,M,Verde,2,75,150,Sí
2025-01-13,Pamplona,Rebajas,Pantalones,Montaña,L,Blanco,2,90,180,Sí
2025-01-15,Pamplona,Rebajas,Chaquetas,Plumífero,40,Gris,2,150,300,No
2025-01-16,Bilbao,Publicidad,Pantalones,Chándal,L,Negro,1,60,60,No
2025-01-03,Bilbao,Publicidad,Sportwear,Térmica,M,Blanco,5,55,275,No
2025-01-27,Bilbao,Rebajas,Chaquetas,Anorak,M,Blanco,1,120,120,No
2025-01-05,Vitoria,Publicidad,Jerseys,Forro Polar,42,Rojo,1,80,80,No
2025-01-28,Donostia,Publicidad,Chaquetas,Anorak,44,Blanco,2,120,240,No
2025-01-23,Vitoria,Rebajas,Chaquetas,Anorak,L,Verde,3,120,360,No
2025-01-02,Donostia,Rebajas,Sportwear,Camisetas,40,Gris,1,30,30,Sí
2025-01-10,Bilbao,Rebajas,Calzado,Botas,XL,Rojo,3,110,330,Sí
2025-01-04,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,M,Negro,2,130,260,No
